pl_gest,data_bon,id_gest,anluna,pct_lcr,id,pl_pr,id_pr,pl_bon,id_bon,retail_product_id,ProductCode,UnitMeasure,SalePrice,SalePriceWithVAT,ManagementWorkplaceId,ManagementId,retail_product_name
1,2025-10-29 20:21:19.357,1,202510,1,100098,1,60,1,60739,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-29 20:21:19.357,1,202510,1,100100,1,9,1,60739,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-29 20:35:35.597,1,202510,1,100101,1,9,1,60740,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-29 20:39:17.970,1,202510,1,100102,1,60,1,60741,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-29 20:39:17.970,1,202510,1,100103,1,65,1,60741,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-10-30 10:46:33.210,2,202510,1,100104,1,60,1,60742,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 10:46:33.210,2,202510,1,100105,1,79,1,60742,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 11:56:11.617,1,202510,1,100107,1,88,1,60743,119,EBA,"BUC     ",43.15,47.90,1,2,Healthy Red Fit Schnitzel
1,2025-10-30 11:56:11.617,1,202510,1,100106,1,64,1,60743,118,EBA,"BUC     ",37.75,41.90,1,2,Red Fit Schnitzel
1,2025-10-30 11:56:24.773,1,202510,1,100112,1,71,1,60744,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 11:56:24.773,1,202510,1,100110,1,60,1,60744,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 11:56:24.773,1,202510,1,100109,1,10102,1,60744,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 11:56:24.773,1,202510,1,100111,1,10108,1,60744,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 11:57:04.077,1,202510,1,100115,1,10102,1,60745,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 11:57:04.077,1,202510,1,100116,1,60,1,60745,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 11:57:04.077,1,202510,1,100118,1,71,1,60745,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 11:57:04.077,1,202510,1,100117,1,10108,1,60745,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 11:57:06.020,1,202510,1,100120,1,64,1,60746,118,EBA,"BUC     ",37.75,41.90,1,2,Red Fit Schnitzel
1,2025-10-30 11:57:44.290,1,202510,1,100125,1,71,1,60747,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 11:57:44.290,1,202510,1,100123,1,60,1,60747,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 11:57:44.290,1,202510,1,100122,1,10102,1,60747,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 11:57:44.290,1,202510,1,100124,1,10108,1,60747,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 11:58:32.883,1,202510,1,100128,1,67,1,60748,123,EBA,"BUC     ",46.76,51.90,1,2,Crazy Pepperoni Schnitzel
1,2025-10-30 11:58:32.883,1,202510,1,100129,1,82,1,60748,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-10-30 11:58:32.883,1,202510,1,100127,1,77,1,60748,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-10-30 12:02:28.060,1,202510,1,100130,1,63,1,60749,117,EBA,"BUC     ",43.15,47.90,1,2,Healthy Green Fit Schnitzel
1,2025-10-30 12:12:14.833,1,202510,1,100135,1,71,1,60750,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 12:12:14.833,1,202510,1,100133,1,54,1,60750,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 12:12:14.833,1,202510,1,100132,1,92,1,60750,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 12:12:14.833,1,202510,1,100134,1,10109,1,60750,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 12:12:34.337,1,202510,1,100141,1,72,1,60751,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 12:12:34.337,1,202510,1,100139,1,60,1,60751,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 12:12:34.337,1,202510,1,100138,1,93,1,60751,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 12:12:34.337,1,202510,1,100140,1,10108,1,60751,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 12:13:51.960,1,202510,1,100144,1,93,1,60752,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 12:13:51.960,1,202510,1,100145,1,60,1,60752,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 12:13:51.960,1,202510,1,100147,1,77,1,60752,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-10-30 12:13:51.960,1,202510,1,100146,1,10108,1,60752,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 12:14:39.193,1,202510,1,100153,1,72,1,60753,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 12:14:39.193,1,202510,1,100150,1,92,1,60753,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 12:14:39.193,1,202510,1,100151,1,68,1,60753,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-10-30 12:14:39.193,1,202510,1,100152,1,10108,1,60753,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 12:33:45.343,1,202510,1,100159,1,71,1,60754,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 12:33:45.343,1,202510,1,100157,1,54,1,60754,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 12:33:45.343,1,202510,1,100158,1,10109,1,60754,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 12:33:45.343,1,202510,1,100156,1,10103,1,60754,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-10-30 12:34:58.640,1,202510,1,100161,1,62,1,60755,116,EBA,"BUC     ",37.75,41.90,1,2,Green Fit Schnitzel
1,2025-10-30 12:34:58.640,1,202510,1,100162,1,79,1,60755,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 12:36:24.310,1,202510,1,100165,1,89,1,60756,139,GAA,"BUC     ",7.85,9.50,1,1,Pepsi Cola Can 0.33L
1,2025-10-30 12:36:24.310,1,202510,1,100164,1,82,1,60756,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-10-30 12:36:24.310,1,202510,1,100163,1,67,1,60756,123,EBA,"BUC     ",46.76,51.90,1,2,Crazy Pepperoni Schnitzel
1,2025-10-30 12:44:32.540,1,202510,1,100169,1,68,1,60757,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-10-30 12:44:32.540,1,202510,1,100171,1,72,1,60757,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 12:44:32.540,1,202510,1,100168,1,93,1,60757,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 12:44:32.540,1,202510,1,100170,1,10108,1,60757,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 12:53:31.860,1,202510,1,100174,1,93,1,60758,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 12:53:31.860,1,202510,1,100177,1,77,1,60758,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-10-30 12:53:31.860,1,202510,1,100175,1,54,1,60758,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 12:53:31.860,1,202510,1,100176,1,10109,1,60758,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 12:54:05.590,1,202510,1,100181,1,54,1,60759,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 12:54:05.590,1,202510,1,100183,1,71,1,60759,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 12:54:05.590,1,202510,1,100180,1,10102,1,60759,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 12:54:05.590,1,202510,1,100182,1,10108,1,60759,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 13:01:43.700,1,202510,1,100185,1,68,1,60760,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-10-30 13:05:49.070,1,202510,1,100186,1,9,1,60761,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 13:10:35.613,1,202510,1,100194,1,9,1,60763,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 13:10:35.613,1,202510,1,100191,1,54,1,60763,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 13:10:35.613,1,202510,1,100193,1,71,1,60763,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 13:10:35.613,1,202510,1,100190,1,10102,1,60763,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 13:10:35.613,1,202510,1,100192,1,10109,1,60763,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 13:11:05.273,1,202510,1,100198,1,83,1,60765,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-10-30 13:11:05.273,1,202510,1,100199,1,10116,1,60765,10189,EBA,"BUC     ",23.33,25.90,1,1,Crazy Fries with Cheddar Sauce and bacon
1,2025-10-30 13:13:12.593,1,202510,1,100200,1,63,1,60766,117,EBA,"BUC     ",43.15,47.90,1,2,Healthy Green Fit Schnitzel
1,2025-10-30 13:14:18.950,1,202510,1,100227,1,71,1,60769,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 13:14:18.950,1,202510,1,100230,1,60,1,60769,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 13:14:18.950,1,202510,1,100225,1,60,1,60769,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 13:14:18.950,1,202510,1,100232,1,72,1,60769,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 13:14:18.950,1,202510,1,100229,1,10102,1,60769,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 13:14:18.950,1,202510,1,100226,1,10109,1,60769,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 13:14:18.950,1,202510,1,100231,1,10108,1,60769,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 13:14:18.950,1,202510,1,100224,1,10103,1,60769,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-10-30 13:15:03.420,2,202510,1,100235,1,10102,1,60770,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 13:15:03.420,2,202510,1,100236,1,54,1,60770,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 13:15:03.420,2,202510,1,100238,1,71,1,60770,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 13:15:03.420,2,202510,1,100237,1,10109,1,60770,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 13:20:54.480,1,202510,1,100240,1,98,1,60771,148,GAA,"BUC     ",9.92,12.00,1,2,7Up Lemon Lime 0.33L
1,2025-10-30 13:46:37.707,1,202510,1,100244,1,93,1,60773,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 13:46:37.707,1,202510,1,100247,1,71,1,60773,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 13:46:37.707,1,202510,1,100245,1,54,1,60773,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 13:46:37.707,1,202510,1,100246,1,10108,1,60773,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 14:07:23.913,1,202510,1,100251,1,54,1,60774,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 14:07:23.913,1,202510,1,100253,1,71,1,60774,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 14:07:23.913,1,202510,1,100250,1,93,1,60774,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 14:07:23.913,1,202510,1,100252,1,10108,1,60774,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 14:32:40.937,1,202510,1,100257,1,54,1,60775,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 14:32:40.937,1,202510,1,100259,1,72,1,60775,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 14:32:40.937,1,202510,1,100258,1,10109,1,60775,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 14:32:40.937,1,202510,1,100256,1,10103,1,60775,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-10-30 14:46:56.153,1,202510,1,100261,1,79,1,60776,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 14:47:09.753,1,202510,1,100262,1,60,1,60777,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 14:47:09.753,1,202510,1,100264,1,93,1,60777,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 14:47:09.753,1,202510,1,100263,1,10116,1,60777,10189,EBA,"BUC     ",23.33,25.90,1,1,Crazy Fries with Cheddar Sauce and bacon
1,2025-10-30 14:52:20.367,1,202510,1,100267,1,10102,1,60778,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 14:52:20.367,1,202510,1,100268,1,68,1,60778,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-10-30 14:52:20.367,1,202510,1,100270,1,73,1,60778,133,EBA,"BUC     ",4.41,4.90,1,1,Tomato Sauce
1,2025-10-30 14:52:20.367,1,202510,1,100269,1,10109,1,60778,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 14:57:01.300,1,202510,1,100272,1,69,1,60779,126,EBA,"BUC     ",33.24,36.90,1,1,Jalapeno Pizza Schnitzel
1,2025-10-30 14:57:01.300,1,202510,1,100273,1,54,1,60779,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 14:57:01.300,1,202510,1,100274,1,10111,1,60779,10187,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Twist Can 0.33L
1,2025-10-30 14:57:49.157,1,202510,1,100277,1,9,1,60780,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 14:57:49.157,1,202510,1,100276,1,10109,1,60780,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 15:02:23.213,1,202510,1,100281,1,54,1,60781,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 15:02:23.213,1,202510,1,100280,1,81,1,60781,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-10-30 15:02:23.213,1,202510,1,100279,1,89,1,60781,139,GAA,"BUC     ",7.85,9.50,1,1,Pepsi Cola Can 0.33L
1,2025-10-30 15:02:23.213,1,202510,1,100278,1,10116,1,60781,10189,EBA,"BUC     ",23.33,25.90,1,1,Crazy Fries with Cheddar Sauce and bacon
1,2025-10-30 15:03:31.730,1,202510,1,100285,1,90,1,60782,140,GAA,"BUC     ",7.85,9.50,1,1,Pepsi Zero Can 0.33L
1,2025-10-30 15:03:31.730,1,202510,1,100283,1,81,1,60782,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-10-30 15:03:31.730,1,202510,1,100284,1,54,1,60782,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 15:04:32.573,1,202510,1,100287,1,79,1,60783,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 15:11:48.580,1,202510,1,100292,1,73,1,60784,133,EBA,"BUC     ",4.41,4.90,1,1,Tomato Sauce
1,2025-10-30 15:11:48.580,1,202510,1,100289,1,92,1,60784,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 15:11:48.580,1,202510,1,100290,1,54,1,60784,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 15:11:48.580,1,202510,1,100291,1,10109,1,60784,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 15:12:07.790,1,202510,1,100294,1,60,1,60785,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 15:29:31.300,1,202510,1,100297,1,60,1,60786,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 15:29:31.300,1,202510,1,100299,1,72,1,60786,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 15:29:31.300,1,202510,1,100298,1,10109,1,60786,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 15:29:31.300,1,202510,1,100296,1,10103,1,60786,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-10-30 15:46:33.227,1,202510,1,100302,1,79,1,60787,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 15:46:33.227,1,202510,1,100301,1,60,1,60787,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 15:49:11.857,1,202510,1,100303,1,60,1,60788,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 15:49:11.857,1,202510,1,100305,1,74,1,60788,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-10-30 15:49:11.857,1,202510,1,100304,1,82,1,60788,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-10-30 15:55:33.580,1,202510,1,100307,1,92,1,60789,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 15:55:33.580,1,202510,1,100310,1,74,1,60789,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-10-30 15:55:33.580,1,202510,1,100311,1,9,1,60789,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 15:55:33.580,1,202510,1,100308,1,65,1,60789,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-10-30 15:55:33.580,1,202510,1,100309,1,10109,1,60789,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 16:06:04.327,1,202510,1,100324,1,71,1,60791,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 16:06:04.327,1,202510,1,100325,1,9,1,60791,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 16:06:04.327,1,202510,1,100322,1,60,1,60791,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 16:06:04.327,1,202510,1,100321,1,10102,1,60791,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 16:06:04.327,1,202510,1,100323,1,10109,1,60791,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 16:16:03.183,1,202510,1,100327,1,79,1,60792,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 16:33:59.927,1,202510,1,100332,1,72,1,60793,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 16:33:59.927,1,202510,1,100330,1,65,1,60793,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-10-30 16:33:59.927,1,202510,1,100329,1,93,1,60793,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 16:33:59.927,1,202510,1,100331,1,10108,1,60793,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 16:36:01.600,1,202510,1,100334,1,64,1,60794,118,EBA,"BUC     ",37.75,41.90,1,2,Red Fit Schnitzel
1,2025-10-30 16:36:01.600,1,202510,1,100336,1,92,1,60794,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 16:36:01.600,1,202510,1,100335,1,81,1,60794,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-10-30 16:38:13.453,1,202510,1,100339,1,92,1,60795,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 16:38:13.453,1,202510,1,100342,1,77,1,60795,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-10-30 16:38:13.453,1,202510,1,100340,1,60,1,60795,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 16:38:13.453,1,202510,1,100341,1,10108,1,60795,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 16:46:31.923,1,202510,1,100345,1,9,1,60796,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 16:46:31.923,1,202510,1,100344,1,80,1,60796,128,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Jalapeno and Tomato Sauce
1,2025-10-30 16:52:52.800,1,202510,1,100347,1,92,1,60797,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-10-30 16:52:52.800,1,202510,1,100348,1,60,1,60797,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 16:52:52.800,1,202510,1,100350,1,71,1,60797,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-10-30 16:52:52.800,1,202510,1,100349,1,10108,1,60797,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 16:53:56.080,1,202510,1,100354,1,60,1,60798,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-10-30 16:53:56.080,1,202510,1,100356,1,76,1,60798,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-10-30 16:53:56.080,1,202510,1,100353,1,93,1,60798,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-10-30 16:53:56.080,1,202510,1,100355,1,10109,1,60798,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 16:58:11.210,1,202510,1,100358,1,79,1,60799,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-10-30 17:00:20.753,1,202510,1,100360,1,9,1,60800,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 17:00:20.753,1,202510,1,100359,1,63,1,60800,117,EBA,"BUC     ",43.15,47.90,1,2,Healthy Green Fit Schnitzel
1,2025-10-30 17:01:11.263,1,202510,1,100361,1,74,1,60801,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-10-30 17:07:58.133,1,202510,1,100363,1,77,1,60802,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-10-30 17:07:58.133,1,202510,1,100362,1,82,1,60802,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-10-30 17:07:58.133,1,202510,1,100364,1,61,1,60802,115,EBA,"BUC     ",43.15,47.90,1,2,Margherita Pizza Schnitzel
1,2025-10-30 17:09:04.567,1,202510,1,100367,1,54,1,60803,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 17:09:04.567,1,202510,1,100369,1,72,1,60803,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 17:09:04.567,1,202510,1,100366,1,10102,1,60803,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 17:09:04.567,1,202510,1,100368,1,10108,1,60803,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-10-30 17:10:12.380,1,202510,1,100371,1,9,1,60804,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 17:13:30.980,1,202510,1,100382,1,9,1,60805,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-10-30 17:13:30.980,1,202510,1,100374,1,54,1,60805,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-10-30 17:13:30.980,1,202510,1,100379,1,68,1,60805,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-10-30 17:13:30.980,1,202510,1,100376,1,72,1,60805,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-10-30 17:13:30.980,1,202510,1,100381,1,74,1,60805,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-10-30 17:13:30.980,1,202510,1,100378,1,10102,1,60805,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-10-30 17:13:30.980,1,202510,1,100375,1,10109,1,60805,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 17:13:30.980,1,202510,1,100380,1,10109,1,60805,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-10-30 17:13:30.980,1,202510,1,100373,1,10103,1,60805,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-10-30 17:20:46.167,1,202510,1,100384,1,76,1,60806,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
